age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,claim_year,claim_month,claim_day,claim_dayofyear,weekend_claim,claim_vehicle_ratio,injury_claim_ratio,claim_premium_ratio,vehicle_old,gender_F,gender_M,marital_status_*,marital_status_0,marital_status_1,property_status_Own,property_status_Rent,claim_day_of_week_*,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Highway,accident_site_Local,accident_site_Parking Lot,channel_Broker,channel_Online,channel_Phone,vehicle_category_Compact,vehicle_category_Large,vehicle_category_Medium,vehicle_color_black,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported
49.0,91.0,62268.8,1.0,1.0,15020.0,0.0,0.0,5.0,0.0,6.0,34682.40646,25339.1044,3302.901423,500.0,1055.6,8.623554028,3.0,2023.0,6.0,8.0,159.0,0.0,0.7306039858919294,0.13034799379097234,24.004456612353167,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48.0,82.0,61921.6,1.0,1.0,80002.0,0.0,1.0,47.0,1.0,8.0,24706.41932,16250.75346,5885.307846,1000.0,999.43,9.11714339,6.0,2024.0,2.0,20.0,51.0,0.0,0.6577542965461172,0.362155998519468,16.260021672353243,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
34.0,89.0,56443.2,1.0,0.0,20131.0,1.0,0.0,60.0,0.0,3.0,26758.11985,20418.65669,5178.712595,1000.0,1726.91,10.23230954,2.0,2024.0,6.0,23.0,175.0,1.0,0.7630826382594291,0.2536265080325419,11.823810557585514,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41.0,75.0,59427.2,1.0,1.0,50047.0,1.0,0.0,11.0,1.0,9.0,14009.69498,39216.53515,3941.583951,500.0,1518.54,7.94498285,2.0,2024.0,7.0,30.0,212.0,0.0,2.7992426106339114,0.1005082151170104,25.825157816060166,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
41.0,81.0,59452.8,1.0,0.0,80023.0,3.0,1.0,88.0,1.0,7.0,43008.87485,47046.11644,9153.679954,2000.0,1239.06,8.917356003,0.0,2024.0,11.0,28.0,333.0,0.0,1.0938699653055444,0.19456823743728335,37.96919958678353,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
62.0,93.0,66014.4,1.0,0.0,50012.0,0.0,0.0,13.0,0.0,4.0,34575.43446,29801.35571,5450.207184,500.0,1354.2,12.30260009,2.0,2024.0,12.0,14.0,349.0,1.0,0.8619228124082408,0.18288453844303312,22.00661328459607,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
54.0,54.0,63835.2,1.0,0.0,85013.0,0.0,1.0,1.0,0.0,5.0,10776.30605,38066.76015,3471.617099,2000.0,1155.97,10.22790772,4.0,2023.0,5.0,9.0,129.0,0.0,3.5324497999015168,0.09119812364698969,32.93057791292161,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39.0,82.0,58593.6,1.0,1.0,50027.0,1.0,0.0,30.0,0.0,3.0,31000.16801,37357.64056,2524.460166,1000.0,1324.78,8.464030306,5.0,2024.0,4.0,11.0,102.0,0.0,1.2050786482173004,0.06757547125990121,28.19912782499736,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
55.0,47.0,64110.4,1.0,1.0,50005.0,0.0,0.0,4.0,1.0,6.0,19711.1567,18788.64714,5726.995786,500.0,1354.2,12.64008869,2.0,2023.0,2.0,22.0,53.0,0.0,0.953198608582925,0.30481150363442294,13.874351750110767,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
46.0,87.0,61264.0,1.0,1.0,50022.0,0.0,0.0,64.0,1.0,2.0,14959.04292,6637.39708,7747.93452,2000.0,1155.97,10.38118163,2.0,2023.0,8.0,18.0,230.0,0.0,0.4437046618220412,1.1673152030253402,5.741841985518655,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54.0,93.0,63830.4,1.0,0.0,80012.0,0.0,0.0,53.0,1.0,6.0,18965.4631,17847.51216,7991.785261,500.0,1078.65,6.410299423,4.0,2024.0,2.0,14.0,45.0,0.0,0.9410533276142357,0.4477814716894414,16.546156918370183,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
43.0,41.0,60164.8,1.0,0.0,50040.0,0.0,1.0,54.0,0.0,1.0,11500.27517,31231.98447,5265.77946,2000.0,1239.06,8.321173022,5.0,2024.0,12.0,14.0,349.0,1.0,2.7157597542946443,0.1686021413419331,25.206192169870707,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34.0,67.0,56430.4,1.0,1.0,50041.0,0.0,0.0,100.0,0.0,7.0,18219.80061,18129.37246,4078.396318,1000.0,1622.67,9.943874225,8.0,2023.0,3.0,23.0,82.0,0.0,0.9950368199995356,0.22496069993588738,11.172556625808081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
58.0,66.0,64961.6,1.0,0.0,20135.0,0.0,0.0,43.0,0.0,4.0,36742.31474,11034.63793,4720.389356,1000.0,1726.91,11.47846157,2.0,2024.0,8.0,25.0,238.0,1.0,0.30032506139268894,0.42777926978162295,6.389816452507659,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
31.0,69.0,54948.8,1.0,0.0,20109.0,1.0,0.0,11.0,1.0,2.0,7824.123109,26839.17674,7363.05167,500.0,1518.54,9.146755969,3.0,2024.0,5.0,4.0,125.0,1.0,3.4303111500287105,0.2743396990648529,17.674329777286076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
35.0,68.0,56868.8,1.0,1.0,50013.0,0.0,1.0,0.0,1.0,5.0,10579.04439,12297.30875,6938.321103,2000.0,1239.06,9.576904601,4.0,2023.0,1.0,10.0,10.0,0.0,1.162421509604801,0.5642145971979439,9.924708044808161,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37.0,82.0,57779.2,1.0,0.0,80025.0,1.0,0.0,74.0,1.0,4.0,22102.53954,25546.06421,8376.574649,500.0,1082.36,9.896047454,10.0,2023.0,8.0,31.0,243.0,0.0,1.1557976930102576,0.3279007905147671,23.602188005839096,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
50.0,63.0,62571.2,1.0,0.0,20163.0,0.0,0.0,80.0,1.0,4.0,34099.77058,17743.01144,4167.885356,500.0,1055.6,11.36406133,4.0,2024.0,9.0,22.0,266.0,1.0,0.5203264168119222,0.2349029289697623,16.80846100795756,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
56.0,37.0,64387.2,1.0,1.0,80025.0,3.0,0.0,7.0,1.0,1.0,10857.21097,24767.17022,3138.629934,2000.0,1155.97,11.14383983,4.0,2024.0,3.0,12.0,72.0,0.0,2.281172419734237,0.1267254153833647,21.42544375719093,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
48.0,79.0,61931.2,0.0,1.0,85016.0,0.0,0.0,95.0,1.0,3.0,29311.91704,35090.36514,8295.370441,1000.0,1726.91,12.95608413,6.0,2023.0,7.0,13.0,194.0,0.0,1.1971364783857208,0.2364002314568106,20.319741700493946,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
48.0,85.0,61939.2,1.0,0.0,20129.0,0.0,0.0,50.0,1.0,5.0,35606.75394,8661.694606,8975.335253,1000.0,1324.78,10.40005413,4.0,2024.0,8.0,30.0,243.0,0.0,0.2432598776230934,1.0362100791203999,6.538213594710064,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
67.0,60.0,67292.8,0.0,1.0,85016.0,2.0,0.0,7.0,1.0,7.0,30730.26584,29956.9938,7240.645538,2000.0,1239.06,9.746803409,4.0,2023.0,2.0,20.0,51.0,0.0,0.9748367930161713,0.24170133980533118,24.177193840491988,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44.0,83.0,60550.4,0.0,1.0,15035.0,1.0,1.0,78.0,1.0,10.0,5386.184928,49112.13945,3428.209106,2000.0,1246.68,8.122260606,6.0,2023.0,6.0,7.0,158.0,0.0,9.118168073786569,0.06980370117026127,39.394342934834924,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
39.0,86.0,58636.8,0.0,0.0,20129.0,0.0,0.0,99.0,1.0,6.0,12810.63976,28568.88691,2681.617471,1000.0,1622.67,9.489745787,3.0,2023.0,2.0,2.0,33.0,0.0,2.2300905688725727,0.09386496153832827,17.606097918862122,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44.0,76.0,60556.8,1.0,1.0,80016.0,0.0,0.0,96.0,1.0,3.0,24303.34104,7489.957099,10016.14999,500.0,1082.36,10.89122122,2.0,2023.0,9.0,5.0,248.0,0.0,0.30818631424677567,1.337277351206361,6.9200239282678595,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
74.0,78.0,68844.8,1.0,1.0,20160.0,0.0,0.0,49.0,1.0,6.0,16015.67887,30842.84924,3488.884169,500.0,1354.2,11.68295177,8.0,2023.0,10.0,11.0,284.0,0.0,1.9257909383893634,0.11311808911853956,22.77569726775956,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
56.0,89.0,64406.4,1.0,0.0,20140.0,0.0,1.0,60.0,0.0,5.0,24044.4925,29656.17882,5513.5315,500.0,1232.57,9.797646871,3.0,2024.0,7.0,3.0,185.0,0.0,1.2333875967646228,0.185915101654354,24.0604418572576,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48.0,92.0,61963.2,0.0,0.0,15042.0,0.0,0.0,3.0,1.0,5.0,15667.78581,23752.01212,13430.36881,500.0,1078.65,10.28174589,5.0,2023.0,7.0,21.0,202.0,0.0,1.515977586624922,0.5654413083888238,22.020128976034854,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,95.0,61616.0,1.0,1.0,20134.0,0.0,1.0,13.0,1.0,5.0,10554.37643,10500.7085,8844.175671,1000.0,1324.78,10.288936,4.0,2023.0,5.0,10.0,130.0,0.0,0.9949151017726208,0.84224561333171,7.926379096906657,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
43.0,63.0,60155.2,1.0,1.0,20106.0,1.0,0.0,49.0,0.0,9.0,7906.452583,4724.985388,3707.16814,500.0,1354.2,8.797580735,8.0,2024.0,5.0,29.0,150.0,0.0,0.5976112976582434,0.7845882760643154,3.4891340924531087,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40.0,80.0,59033.6,1.0,0.0,85043.0,0.0,0.0,90.0,1.0,2.0,13556.08923,18556.92746,5382.970527,500.0,1055.6,9.310774048,4.0,2023.0,1.0,2.0,2.0,0.0,1.3688997722833667,0.29007876107740094,17.579506877605155,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
54.0,66.0,63809.6,0.0,1.0,15009.0,0.0,0.0,98.0,0.0,6.0,12882.6598,25170.92686,4613.215631,1000.0,999.43,10.84671905,5.0,2023.0,7.0,24.0,205.0,0.0,1.9538610233268754,0.1832755566236626,25.185282471008474,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
52.0,53.0,63216.0,1.0,0.0,50021.0,0.0,0.0,0.0,0.0,2.0,28642.02639,27607.74541,3062.136641,2000.0,1155.97,11.17242316,6.0,2024.0,3.0,8.0,68.0,0.0,0.9638893922546937,0.11091585334204225,23.882752502227564,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
39.0,66.0,58595.2,1.0,1.0,15025.0,1.0,0.0,50.0,0.0,4.0,33570.40656,21518.5338,2496.183704,500.0,1232.57,9.584128136,3.0,2024.0,5.0,4.0,125.0,1.0,0.6409971163602136,0.11600156995826547,17.458265088392547,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33.0,87.0,55937.6,1.0,1.0,20102.0,0.0,0.0,78.0,1.0,3.0,30132.4745,5526.799888,8587.639452,500.0,1518.54,12.09952881,1.0,2023.0,5.0,10.0,130.0,0.0,0.1834167282876154,1.5538176930642653,3.639548439948898,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
50.0,74.0,62572.8,1.0,1.0,20101.0,0.0,0.0,66.0,1.0,5.0,39453.18812,34559.69911,3096.730163,2000.0,1239.06,9.650006324,3.0,2024.0,7.0,11.0,193.0,0.0,0.8759672096684288,0.08960524086576749,27.891868924830117,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
35.0,51.0,56884.8,1.0,1.0,15057.0,0.0,1.0,35.0,0.0,4.0,17403.02895,7142.767473,8120.514167,2000.0,1246.68,8.797098925,3.0,2024.0,12.0,23.0,358.0,0.0,0.4104324306717883,1.136886255599938,5.729431348060448,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
40.0,78.0,59000.0,1.0,1.0,80030.0,0.0,1.0,57.0,1.0,4.0,14658.40583,12883.30791,7372.104623,1000.0,1622.67,8.434734893,3.0,2023.0,12.0,19.0,353.0,0.0,0.8789023894830997,0.5722214104094948,7.93957361016103,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53.0,79.0,63534.4,1.0,1.0,80019.0,0.0,0.0,50.0,0.0,6.0,30398.7754,38705.66754,3131.225315,500.0,1082.36,11.64123706,3.0,2024.0,3.0,24.0,84.0,1.0,1.2732640387875627,0.08089836744874805,35.76043787649211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68.0,91.0,67529.6,1.0,1.0,15035.0,0.0,0.0,14.0,0.0,8.0,13021.73325,10522.92498,9087.287956,1000.0,999.43,9.823181612,4.0,2024.0,3.0,9.0,69.0,1.0,0.8081047874329633,0.8635705351194094,10.52892646808681,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39.0,86.0,58632.0,1.0,0.0,20155.0,0.0,0.0,95.0,1.0,7.0,35978.28805,10242.30539,2862.380915,1000.0,1324.78,10.32849701,2.0,2024.0,9.0,13.0,257.0,0.0,0.284680176437689,0.2794664683397026,7.731325495553978,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
36.0,78.0,57344.0,1.0,1.0,15035.0,2.0,0.0,45.0,1.0,4.0,22808.9854,10345.50947,3834.292103,2000.0,1246.68,7.320126578,3.0,2024.0,2.0,22.0,53.0,0.0,0.45357166434943663,0.3706238067945048,8.298448254564123,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40.0,73.0,59027.2,0.0,1.0,85042.0,0.0,0.0,16.0,1.0,5.0,28785.82754,23854.74309,4302.380691,1000.0,1622.67,9.659345477,1.0,2023.0,6.0,18.0,169.0,1.0,0.8286974920853709,0.18035745238453543,14.700920760228511,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
44.0,77.0,60544.0,1.0,0.0,20153.0,0.0,0.0,93.0,1.0,8.0,11833.44266,38713.96527,4978.739526,500.0,1082.36,10.50189748,4.0,2023.0,8.0,24.0,236.0,0.0,3.2715724732298654,0.12860319244688934,35.76810420747256,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
44.0,53.0,60547.2,1.0,0.0,85008.0,0.0,0.0,50.0,0.0,7.0,11618.5592,17429.52068,2292.572475,500.0,1354.2,9.831091952,4.0,2024.0,12.0,25.0,360.0,0.0,1.5001447580522722,0.13153387962244292,12.870713838428593,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,96.0,61937.6,0.0,1.0,15035.0,1.0,0.0,16.0,0.0,8.0,23882.2473,16992.30065,7011.01912,1000.0,999.43,11.49957049,2.0,2023.0,4.0,14.0,104.0,0.0,0.7115034207856981,0.4125997570552637,17.00199178531763,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,75.0,54427.2,1.0,0.0,80026.0,0.0,0.0,71.0,0.0,7.0,14021.7787,27044.33165,4705.345099,500.0,1232.57,7.198416663,4.0,2024.0,6.0,18.0,170.0,0.0,1.9287375894757202,0.17398637022704905,21.94141643070982,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,86.0,60168.0,1.0,0.0,20106.0,6.0,1.0,81.0,1.0,7.0,21651.47983,48036.61271,3449.453868,2000.0,1239.06,10.61896561,5.0,2024.0,6.0,17.0,169.0,0.0,2.2186295388198416,0.07180884898826165,38.768592892999536,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
46.0,69.0,61236.8,1.0,0.0,85070.0,0.0,0.0,24.0,0.0,3.0,12811.59218,28811.74974,4962.116023,500.0,1354.2,11.61180111,6.0,2023.0,3.0,24.0,83.0,0.0,2.248881273709104,0.17222543121395306,21.27584532565352,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
39.0,82.0,58593.6,0.0,1.0,20156.0,0.0,0.0,7.0,1.0,3.0,38858.58469,35209.51086,6950.479553,500.0,1055.6,11.1982046,4.0,2024.0,11.0,30.0,335.0,1.0,0.9060934962219799,0.19740346807533013,33.3549742895036,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37.0,68.0,57779.2,0.0,0.0,20136.0,0.0,0.0,100.0,1.0,2.0,15625.9762,10602.64493,4508.751831,2000.0,1155.97,8.804183146,3.0,2024.0,1.0,25.0,25.0,0.0,0.6785268833316155,0.4252478377581583,9.172076204399769,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
